Date, Price 
26-Oct-12,32719.10
29-Oct-12,32877.38
30-Oct-12,33003.14
31-Oct-12,33008.20
1-Nov-12,33239.18
2-Nov-12,33512.89
5-Nov-12,33424.99
6-Nov-12,33432.33
7-Nov-12,33294.09
8-Nov-12,33404.86
9-Nov-12,33122.46
12-Nov-12,33244.66
13-Nov-12,33178.50
14-Nov-12,33042.71
15-Nov-12,32845.63
16-Nov-12,32612.45
19-Nov-12,33020.13
20-Nov-12,33098.28
21-Nov-12,33274.88
22-Nov-12,33613.24
23-Nov-12,33634.44
26-Nov-12,33531.88
27-Nov-12,33580.72
28-Nov-12,33225.91
29-Nov-12,33664.60
30-Nov-12,33872.69
3-Dec-12,33799.77
4-Dec-12,33721.92
5-Dec-12,33927.03
6-Dec-12,34008.67
7-Dec-12,33909.68
10-Dec-12,34074.58
11-Dec-12,34240.74
12-Dec-12,34415.32
13-Dec-12,34287.11
14-Dec-12,34277.21
18-Dec-12,34464.75
19-Dec-12,34724.82
20-Dec-12,34797.93
21-Dec-12,34727.30
24-Dec-12,34765.26
27-Dec-12,34980.34
28-Dec-12,34930.61
31-Dec-12,34795.50
2-Jan-13,35630.85
3-Jan-13,35784.44
4-Jan-13,35775.90
7-Jan-13,35641.67
8-Jan-13,35632.41
9-Jan-13,35808.50
10-Jan-13,35813.24
11-Jan-13,35792.52
14-Jan-13,35673.42
15-Jan-13,35508.12
16-Jan-13,35479.50
17-Jan-13,35562.83
18-Jan-13,35723.78
21-Jan-13,35567.13
22-Jan-13,35487.52
23-Jan-13,35739.51
24-Jan-13,36151.00
25-Jan-13,36064.38
28-Jan-13,36157.58
29-Jan-13,36238.55
30-Jan-13,36082.03
31-Jan-13,36103.45
1-Feb-13,36219.07
4-Feb-13,36225.21
5-Feb-13,36279.10
6-Feb-13,36156.66
7-Feb-13,36269.66
8-Feb-13,36477.46
11-Feb-13,36410.73
12-Feb-13,36286.98
13-Feb-13,36387.71
14-Feb-13,36285.09
15-Feb-13,36242.86
18-Feb-13,36093.43
19-Feb-13,36328.85
20-Feb-13,36022.45
21-Feb-13,35278.23
22-Feb-13,35249.89
25-Feb-13,35359.19
26-Feb-13,35143.65
27-Feb-13,34854.04
28-Feb-13,35254.76
1-Mar-13,35653.81
4-Mar-13,35368.46
5-Mar-13,36064.12
6-Mar-13,35928.34
7-Mar-13,36192.37
8-Mar-13,36168.65
11-Mar-13,36391.70
12-Mar-13,36374.35
13-Mar-13,36328.32
14-Mar-13,36372.09
15-Mar-13,36226.72
18-Mar-13,35954.10
19-Mar-13,35809.56
20-Mar-13,35786.07
22-Mar-13,35493.62
25-Mar-13,35415.29
26-Mar-13,35631.50
27-Mar-13,35288.06
28-Mar-13,35259.10
2-Apr-13,35393.26
3-Apr-13,34782.84
4-Apr-13,34464.13
5-Apr-13,33920.57
8-Apr-13,33984.32
9-Apr-13,33930.95
10-Apr-13,34429.04
11-Apr-13,34462.33
12-Apr-13,33990.33
15-Apr-13,33465.70
16-Apr-13,33861.43
17-Apr-13,33230.97
18-Apr-13,33305.41
19-Apr-13,33842.23
22-Apr-13,33584.25
23-Apr-13,34166.27
24-Apr-13,34191.83
25-Apr-13,34485.76
26-Apr-13,34427.08
29-Apr-13,34363.90
30-Apr-13,34068.00
2-May-13,34363.82
3-May-13,34963.97
6-May-13,35199.18
7-May-13,35214.02
8-May-13,35827.46
9-May-13,35679.33
10-May-13,35579.82
13-May-13,35740.30
14-May-13,36053.37
15-May-13,36322.20
16-May-13,36785.06
17-May-13,36771.80
20-May-13,36545.18
21-May-13,37302.58
22-May-13,37309.67
23-May-13,36312.44
24-May-13,36444.22
27-May-13,36915.27
28-May-13,37445.94
29-May-13,36739.42
30-May-13,37500.78
31-May-13,37599.86
3-Jun-13,36561.35
4-Jun-13,36387.96
5-Jun-13,36294.26
6-Jun-13,35869.25
7-Jun-13,36345.72
10-Jun-13,36485.77
11-Jun-13,35256.40
12-Jun-13,35401.32
13-Jun-13,35453.21
14-Jun-13,35937.44
18-Jun-13,36599.39
19-Jun-13,36391.61
20-Jun-13,35199.29
21-Jun-13,34670.34
24-Jun-13,33793.13
25-Jun-13,34187.43
26-Jun-13,34577.97
27-Jun-13,34655.32
28-Jun-13,35051.49
1-Jul-13,35365.27
2-Jul-13,35252.13
3-Jul-13,34826.19
4-Jul-13,35518.73
5-Jul-13,34684.53
8-Jul-13,35370.67
9-Jul-13,35301.39
10-Jul-13,35181.34
11-Jul-13,36082.58
12-Jul-13,36227.27
15-Jul-13,36206.75
16-Jul-13,35855.07
17-Jul-13,36409.47
18-Jul-13,36593.29
19-Jul-13,36029.71
22-Jul-13,36394.28
23-Jul-13,36652.71
24-Jul-13,36373.27
25-Jul-13,36244.58
26-Jul-13,36026.19
29-Jul-13,36368.56
30-Jul-13,36516.92
31-Jul-13,36843.05
1-Aug-13,37473.94
2-Aug-13,37218.32
5-Aug-13,37334.82
6-Aug-13,37129.66
7-Aug-13,37177.28
8-Aug-13,37314.01
12-Aug-13,38072.48
13-Aug-13,38235.45
14-Aug-13,38564.99
15-Aug-13,38089.21
16-Aug-13,38623.63
19-Aug-13,38493.92
20-Aug-13,38384.01
21-Aug-13,38386.76
22-Aug-13,38676.95
23-Aug-13,38652.12
26-Aug-13,38903.32
27-Aug-13,38720.33
28-Aug-13,38001.03
29-Aug-13,38115.67
30-Aug-13,37863.93
2-Sep-13,38346.25
3-Sep-13,38513.85
4-Sep-13,38166.67
5-Sep-13,38399.42
6-Sep-13,38422.11
9-Sep-13,38306.88
10-Sep-13,39087.02
11-Sep-13,38933.58
12-Sep-13,39207.30
13-Sep-13,39071.51
16-Sep-13,39060.23
17-Sep-13,39174.83
18-Sep-13,38832.74
19-Sep-13,39701.11
20-Sep-13,39542.40
23-Sep-13,39444.06
25-Sep-13,39824.79
26-Sep-13,39755.23
27-Sep-13,39774.18
30-Sep-13,39449.84
1-Oct-13,39371.27
2-Oct-13,39362.08
3-Oct-13,39370.63
4-Oct-13,39285.17
7-Oct-13,39050.88
8-Oct-13,38578.53
9-Oct-13,38106.70
10-Oct-13,38614.68
11-Oct-13,38903.51
14-Oct-13,39020.17
15-Oct-13,39592.96
16-Oct-13,39674.70
17-Oct-13,39787.24
18-Oct-13,39894.47
21-Oct-13,40096.58
22-Oct-13,40544.23
23-Oct-13,40230.51
24-Oct-13,40242.28
25-Oct-13,40314.88
28-Oct-13,40555.28
29-Oct-13,40596.24
30-Oct-13,40740.09
31-Oct-13,40658.55
1-Nov-13,40729.18
4-Nov-13,40863.34
5-Nov-13,40929.70
6-Nov-13,41367.23
7-Nov-13,41246.57
8-Nov-13,40698.57
11-Nov-13,40758.33
12-Nov-13,40727.80
13-Nov-13,39903.26
14-Nov-13,40163.83
15-Nov-13,40394.38
18-Nov-13,40593.96
19-Nov-13,40337.43
20-Nov-13,40408.95
21-Nov-13,39941.17
22-Nov-13,39642.74
25-Nov-13,39767.98
26-Nov-13,39194.33
27-Nov-13,39768.86
28-Nov-13,40284.95
29-Nov-13,40169.32
2-Dec-13,39871.53
3-Dec-13,39194.66
4-Dec-13,39258.76
5-Dec-13,39587.66
6-Dec-13,39905.22
9-Dec-13,40028.41
10-Dec-13,39934.74
11-Dec-13,39736.78
12-Dec-13,38575.26
13-Dec-13,38537.55
17-Dec-13,39149.01
18-Dec-13,39205.04
19-Dec-13,39607.30
20-Dec-13,39833.69
23-Dec-13,39997.51
24-Dec-13,40163.56
27-Dec-13,40974.73
30-Dec-13,41348.03
31-Dec-13,41482.39
2-Jan-14,41785.98
3-Jan-14,41418.25
6-Jan-14,41164.45
7-Jan-14,41132.70
8-Jan-14,40962.55
9-Jan-14,40719.11
10-Jan-14,40834.33
13-Jan-14,41269.29
14-Jan-14,41203.32
15-Jan-14,41657.52
16-Jan-14,41951.93
17-Jan-14,41976.36
20-Jan-14,42240.94
21-Jan-14,42195.76
22-Jan-14,42262.16
23-Jan-14,42313.97
24-Jan-14,41739.02
27-Jan-14,41090.64
28-Jan-14,41085.10
29-Jan-14,40974.52
30-Jan-14,40687.21
31-Jan-14,40586.73
3-Feb-14,40431.55
4-Feb-14,39945.44
5-Feb-14,39967.59
6-Feb-14,40465.00
7-Feb-14,40777.60
10-Feb-14,41321.02
11-Feb-14,41299.94
12-Feb-14,41848.91
13-Feb-14,41730.09
14-Feb-14,42093.15
17-Feb-14,42478.88
18-Feb-14,42575.61
19-Feb-14,42909.69
20-Feb-14,42660.52
21-Feb-14,42952.99
24-Feb-14,42880.77
25-Feb-14,42442.55
26-Feb-14,42535.95
27-Feb-14,42544.63
28-Feb-14,42771.61
3-Mar-14,42577.64
4-Mar-14,43064.97
5-Mar-14,42952.98
6-Mar-14,43236.13
7-Mar-14,43206.26
10-Mar-14,42735.38
11-Mar-14,43055.99
12-Mar-14,42607.46
13-Mar-14,42213.03
14-Mar-14,41761.01
17-Mar-14,42156.24
18-Mar-14,42393.08
19-Mar-14,42006.91
20-Mar-14,41885.37
24-Mar-14,42226.83
25-Mar-14,42721.29
26-Mar-14,42943.04
27-Mar-14,42663.18
28-Mar-14,43167.60
31-Mar-14,42996.63
1-Apr-14,43320.65
2-Apr-14,43631.70
3-Apr-14,43439.95
4-Apr-14,43537.43
7-Apr-14,43020.05
8-Apr-14,43230.33
9-Apr-14,43436.29
10-Apr-14,43609.39
11-Apr-14,43116.91
14-Apr-14,43265.04
15-Apr-14,42905.65
16-Apr-14,43242.25
17-Apr-14,43446.52
22-Apr-14,43711.36
23-Apr-14,43648.41
24-Apr-14,43900.89
25-Apr-14,43851.17
29-Apr-14,43875.77
30-Apr-14,43804.68
2-May-14,44015.07
5-May-14,43776.73
6-May-14,43847.58
8-May-14,43900.72
9-May-14,43741.10
12-May-14,44135.65
13-May-14,44086.05
14-May-14,44526.20
15-May-14,44388.19
16-May-14,44078.03
19-May-14,44413.84
20-May-14,44559.13
21-May-14,44629.81
22-May-14,44840.03
23-May-14,44894.82
26-May-14,45005.88
27-May-14,44859.43
28-May-14,44732.26
29-May-14,44744.80
30-May-14,44641.55
2-Jun-14,44852.57
3-Jun-14,44975.70
4-Jun-14,44985.86
5-Jun-14,44984.76
6-Jun-14,44929.10
9-Jun-14,45137.07
10-Jun-14,45730.62
11-Jun-14,45644.26
12-Jun-14,45587.81
13-Jun-14,45803.04
17-Jun-14,45902.25
18-Jun-14,45723.15
19-Jun-14,46273.97
20-Jun-14,46336.08
23-Jun-14,46054.04
24-Jun-14,45871.57
25-Jun-14,45383.07
26-Jun-14,45787.33
27-Jun-14,45651.85
30-Jun-14,45969.81
1-Jul-14,46481.44
2-Jul-14,46888.12
3-Jul-14,46951.40
4-Jul-14,47080.38
7-Jul-14,46873.42
8-Jul-14,46573.52
9-Jul-14,46343.02
10-Jul-14,45937.86
11-Jul-14,46071.09
14-Jul-14,46433.66
15-Jul-14,46627.33
16-Jul-14,46946.26
17-Jul-14,46642.08
18-Jul-14,46558.12
21-Jul-14,46279.70
22-Jul-14,46789.06
23-Jul-14,46743.31
24-Jul-14,46448.36
25-Jul-14,46384.92
28-Jul-14,46738.70
29-Jul-14,47056.26
30-Jul-14,46591.35
31-Jul-14,46222.43
1-Aug-14,45733.69
4-Aug-14,45998.59
5-Aug-14,46110.16
6-Aug-14,45916.68
7-Aug-14,45533.20
8-Aug-14,45560.82
11-Aug-14,46377.49
12-Aug-14,46288.21
13-Aug-14,46114.26
14-Aug-14,45920.90
15-Aug-14,46112.03
18-Aug-14,46424.77
19-Aug-14,46195.61
20-Aug-14,46313.20
21-Aug-14,46283.21
22-Aug-14,45982.92
25-Aug-14,46209.07
26-Aug-14,46478.78
27-Aug-14,46351.64
28-Aug-14,45840.07
29-Aug-14,45630.44
1-Sep-14,45752.53
2-Sep-14,46076.97
3-Sep-14,46387.06
4-Sep-14,46674.59
5-Sep-14,46388.80
8-Sep-14,46204.85
9-Sep-14,46344.02
10-Sep-14,45879.83
11-Sep-14,45830.54
12-Sep-14,45865.20
15-Sep-14,46032.07
16-Sep-14,45884.73
17-Sep-14,45814.29
18-Sep-14,46226.20
19-Sep-14,46162.81
22-Sep-14,45244.57
23-Sep-14,44873.06
25-Sep-14,44345.76
26-Sep-14,44507.63
29-Sep-14,44209.56
30-Sep-14,44160.31
1-Oct-14,43679.72
2-Oct-14,42956.68
3-Oct-14,43383.52
6-Oct-14,43932.97
7-Oct-14,43500.25
8-Oct-14,42846.54
9-Oct-14,42913.11
10-Oct-14,41911.80
13-Oct-14,42181.15
14-Oct-14,42500.95
15-Oct-14,41572.08
16-Oct-14,41793.53
17-Oct-14,42735.98
20-Oct-14,42479.53
21-Oct-14,43385.89
22-Oct-14,43035.34
23-Oct-14,42921.33
24-Oct-14,42676.13
27-Oct-14,42816.16
28-Oct-14,43181.63
29-Oct-14,43797.39
30-Oct-14,43335.67
31-Oct-14,44384.99
3-Nov-14,44705.91
4-Nov-14,44451.72
5-Nov-14,44395.88
6-Nov-14,44306.55
7-Nov-14,44814.63
10-Nov-14,45161.14
11-Nov-14,44980.97
12-Nov-14,44935.48
13-Nov-14,45120.73
14-Nov-14,45134.15
17-Nov-14,45031.48
18-Nov-14,44802.60
19-Nov-14,44523.09
20-Nov-14,43676.11
21-Nov-14,45250.63
24-Nov-14,45082.77
25-Nov-14,44909.52
26-Nov-14,44751.51
27-Nov-14,44910.17
28-Nov-14,44205.76
1-Dec-14,43236.37
2-Dec-14,43973.78
3-Dec-14,44230.75
4-Dec-14,43767.55
5-Dec-14,43876.25
8-Dec-14,43972.33
9-Dec-14,42911.27
10-Dec-14,43062.01
11-Dec-14,42438.05
12-Dec-14,42400.00
15-Dec-14,41755.14
17-Dec-14,41616.58
18-Dec-14,43609.90
19-Dec-14,43655.86
22-Dec-14,43583.20
23-Dec-14,43820.45
24-Dec-14,43746.86
29-Dec-14,44477.47
30-Dec-14,43949.89
31-Dec-14,43969.96
2-Jan-15,43696.74
5-Jan-15,41990.24
6-Jan-15,42747.37
7-Jan-15,43086.35
8-Jan-15,43670.79
9-Jan-15,42994.58
12-Jan-15,42478.59
13-Jan-15,43428.83
14-Jan-15,42038.08
15-Jan-15,42533.81
16-Jan-15,42455.42
19-Jan-15,42989.54
20-Jan-15,43074.85
21-Jan-15,43480.80
22-Jan-15,43725.20
23-Jan-15,43647.44
26-Jan-15,44197.55
27-Jan-15,44531.76
28-Jan-15,45002.40
29-Jan-15,44768.68
30-Jan-15,45111.03
2-Feb-15,45188.36
3-Feb-15,45708.71
4-Feb-15,45412.12
5-Feb-15,45450.89
6-Feb-15,45744.27
9-Feb-15,45875.33
10-Feb-15,45916.40
11-Feb-15,45891.46
12-Feb-15,46289.79
13-Feb-15,46739.97
16-Feb-15,46822.44
17-Feb-15,46714.30
18-Feb-15,46465.08
19-Feb-15,46716.65
20-Feb-15,46880.64
23-Feb-15,47163.10
24-Feb-15,47178.36
25-Feb-15,47029.95
26-Feb-15,47161.17
27-Feb-15,47161.83
2-Mar-15,46773.81
3-Mar-15,46976.08
4-Mar-15,46744.23
5-Mar-15,47105.87
6-Mar-15,47236.40
9-Mar-15,46644.35
10-Mar-15,46148.91
11-Mar-15,45825.87
12-Mar-15,46303.16
13-Mar-15,45872.93
16-Mar-15,46202.57
17-Mar-15,46269.27
18-Mar-15,46181.04
19-Mar-15,46699.35
20-Mar-15,46592.78
23-Mar-15,46480.63
24-Mar-15,46735.06
25-Mar-15,46182.11
26-Mar-15,45467.39
27-Mar-15,45678.97
30-Mar-15,46293.05
31-Mar-15,46016.98
1-Apr-15,46128.41
2-Apr-15,46048.96
7-Apr-15,46418.90
8-Apr-15,46630.69
9-Apr-15,46779.77
10-Apr-15,47134.40
13-Apr-15,47307.74
14-Apr-15,47039.79
15-Apr-15,47452.93
16-Apr-15,48003.52
17-Apr-15,47491.87
20-Apr-15,47572.87
21-Apr-15,47827.43
22-Apr-15,47997.80
23-Apr-15,48411.02
24-Apr-15,48965.36
28-Apr-15,48758.27
29-Apr-15,48296.08
30-Apr-15,48195.48
4-May-15,48443.21
5-May-15,48312.41
6-May-15,47707.62
7-May-15,47198.02
8-May-15,47716.53
11-May-15,48098.25
12-May-15,47868.91
13-May-15,47993.01
14-May-15,47821.65
15-May-15,47935.39
18-May-15,48262.00
19-May-15,48143.09
20-May-15,47994.24
21-May-15,47915.05
22-May-15,47885.27
25-May-15,47844.77
26-May-15,46916.48
27-May-15,46885.86
28-May-15,46815.09
29-May-15,46285.65
1-Jun-15,46180.49
2-Jun-15,46377.77
3-Jun-15,46083.96
4-Jun-15,45585.39
5-Jun-15,45993.24
8-Jun-15,45942.67
9-Jun-15,45395.91
10-Jun-15,46252.64
11-Jun-15,46149.59
12-Jun-15,46129.91
15-Jun-15,45608.63
17-Jun-15,45914.43
18-Jun-15,46213.88
19-Jun-15,46170.57
22-Jun-15,46593.00
23-Jun-15,47002.30
24-Jun-15,47231.90
25-Jun-15,47259.66
26-Jun-15,47054.51
29-Jun-15,46395.06
30-Jun-15,46141.59
1-Jul-15,46313.36
2-Jul-15,46627.77
3-Jul-15,46355.60
6-Jul-15,45732.42
7-Jul-15,44377.00
8-Jul-15,44678.82
9-Jul-15,45872.43
10-Jul-15,46216.22
13-Jul-15,46907.90
14-Jul-15,46571.30
15-Jul-15,46942.19
16-Jul-15,47228.09
17-Jul-15,47052.58
20-Jul-15,47388.67
21-Jul-15,47256.32
22-Jul-15,46370.97
23-Jul-15,46649.23
24-Jul-15,45858.45
27-Jul-15,45768.94
28-Jul-15,45290.17
29-Jul-15,46108.87
30-Jul-15,46302.48
31-Jul-15,46557.26
3-Aug-15,46120.82
4-Aug-15,46917.54
5-Aug-15,47259.06
6-Aug-15,46930.67
7-Aug-15,46431.99
11-Aug-15,46622.58
12-Aug-15,44980.35
13-Aug-15,45877.71
14-Aug-15,45341.19
17-Aug-15,45287.52
18-Aug-15,45467.35
19-Aug-15,44686.47
20-Aug-15,44149.39
21-Aug-15,43404.56
24-Aug-15,42149.24
25-Aug-15,43439.05
26-Aug-15,42854.06
27-Aug-15,43624.98
28-Aug-15,44383.74
31-Aug-15,44350.11
1-Sep-15,42979.77
2-Sep-15,43699.53
3-Sep-15,44838.96
4-Sep-15,43547.16
7-Sep-15,43389.01
8-Sep-15,44107.18
9-Sep-15,44249.39
10-Sep-15,44025.81
11-Sep-15,43450.42
14-Sep-15,43813.06
15-Sep-15,43985.37
16-Sep-15,45588.01
17-Sep-15,46137.53
18-Sep-15,45616.07
21-Sep-15,45379.92
22-Sep-15,44523.72
23-Sep-15,45062.05
25-Sep-15,44963.24
28-Sep-15,44242.32
29-Sep-15,44159.46
30-Sep-15,44881.18
1-Oct-15,45252.77
2-Oct-15,45668.35
5-Oct-15,46693.26
6-Oct-15,46624.38
7-Oct-15,47162.94
8-Oct-15,47293.81
9-Oct-15,47809.88
12-Oct-15,47241.76
13-Oct-15,47643.86
14-Oct-15,47612.14
15-Oct-15,47462.98
16-Oct-15,47459.95
19-Oct-15,47720.17
20-Oct-15,47410.34
21-Oct-15,47594.59
22-Oct-15,47814.72
23-Oct-15,48799.45
26-Oct-15,48569.26
27-Oct-15,48231.26
28-Oct-15,48189.15
29-Oct-15,47941.01
30-Oct-15,48317.45
2-Nov-15,48349.52
3-Nov-15,48548.21
4-Nov-15,49081.01
5-Nov-15,48553.57
6-Nov-15,47540.77
9-Nov-15,47964.96
10-Nov-15,47201.94
11-Nov-15,47265.83
12-Nov-15,46787.50
13-Nov-15,45979.37
16-Nov-15,46330.67
17-Nov-15,46751.10
18-Nov-15,46464.28
19-Nov-15,46851.60
20-Nov-15,46963.11
23-Nov-15,46920.95
24-Nov-15,46569.63
25-Nov-15,46672.23
26-Nov-15,46877.40
27-Nov-15,46327.67
30-Nov-15,46329.56
1-Dec-15,46295.25
2-Dec-15,46024.24
3-Dec-15,45371.37
4-Dec-15,44347.44
7-Dec-15,44898.68
8-Dec-15,44151.26
9-Dec-15,44545.49
10-Dec-15,44250.70
11-Dec-15,43558.35
14-Dec-15,43415.47
15-Dec-15,43701.61
17-Dec-15,44927.07
18-Dec-15,43978.57
21-Dec-15,44368.53
22-Dec-15,44900.59
23-Dec-15,45865.58
24-Dec-15,46355.04
28-Dec-15,46243.42
29-Dec-15,45996.54
30-Dec-15,45900.83
31-Dec-15,45797.30
4-Jan-16,44459.75
5-Jan-16,44673.09
6-Jan-16,44150.46
7-Jan-16,43186.36
8-Jan-16,43253.30
11-Jan-16,43482.54
12-Jan-16,43489.37
13-Jan-16,43422.42
14-Jan-16,42741.46
15-Jan-16,42105.00
18-Jan-16,42093.40
19-Jan-16,42872.39
20-Jan-16,41610.78
21-Jan-16,41543.66
22-Jan-16,42952.57
25-Jan-16,42413.33
26-Jan-16,42625.80
27-Jan-16,42938.94
28-Jan-16,43746.33
29-Jan-16,44065.55
1-Feb-16,43881.35
2-Feb-16,42972.08
3-Feb-16,43447.44
4-Feb-16,44292.35
5-Feb-16,44453.51
8-Feb-16,43998.31
9-Feb-16,42975.42
10-Feb-16,43007.47
11-Feb-16,42054.18
12-Feb-16,43119.66
15-Feb-16,44379.10
16-Feb-16,43951.37
17-Feb-16,44591.74
18-Feb-16,44461.24
19-Feb-16,43474.46
22-Feb-16,43694.03
23-Feb-16,42949.32
24-Feb-16,42452.61
25-Feb-16,42742.91
26-Feb-16,43857.79
29-Feb-16,43802.56
1-Mar-16,44620.53
2-Mar-16,45266.30
3-Mar-16,45946.02
4-Mar-16,46224.71
7-Mar-16,46601.06
8-Mar-16,46229.48
9-Mar-16,45617.97
10-Mar-16,45548.16
11-Mar-16,45761.25
14-Mar-16,46555.55
15-Mar-16,46393.77
16-Mar-16,46825.90
17-Mar-16,47169.67
18-Mar-16,47812.41
22-Mar-16,47319.37
23-Mar-16,46613.13
24-Mar-16,46349.01
29-Mar-16,45819.28
30-Mar-16,46422.66
31-Mar-16,46139.99
1-Apr-16,45485.30
4-Apr-16,45772.49
5-Apr-16,45112.97
6-Apr-16,45084.42
7-Apr-16,45024.17
8-Apr-16,45252.36
11-Apr-16,45206.33
12-Apr-16,45751.08
13-Apr-16,46617.72
14-Apr-16,46551.55
15-Apr-16,46763.08
18-Apr-16,46879.92
19-Apr-16,47025.18
20-Apr-16,47271.51
21-Apr-16,46845.77
22-Apr-16,46505.48
25-Apr-16,46582.73
26-Apr-16,46695.33
28-Apr-16,46793.34
29-Apr-16,46471.00
3-May-16,45548.97
4-May-16,45559.49
5-May-16,45623.48
6-May-16,45101.87
9-May-16,45136.68
10-May-16,45707.25
11-May-16,45839.69
12-May-16,45190.30
13-May-16,45403.15
16-May-16,46258.34
17-May-16,46393.38
18-May-16,46636.41
19-May-16,46312.80
20-May-16,46531.45
23-May-16,46537.93
24-May-16,47033.77
25-May-16,47727.26
26-May-16,47835.75
27-May-16,48069.78
30-May-16,48447.60
31-May-16,47974.09
1-Jun-16,47510.07
2-Jun-16,47677.99
3-Jun-16,48083.54
6-Jun-16,47822.38
7-Jun-16,48053.20
8-Jun-16,47716.20
9-Jun-16,47176.52
10-Jun-16,47028.08
13-Jun-16,46431.51
14-Jun-16,45396.90
15-Jun-16,46050.02
17-Jun-16,46136.89
20-Jun-16,47015.52
21-Jun-16,46912.03
22-Jun-16,47475.23
23-Jun-16,47453.53
24-Jun-16,45570.39
27-Jun-16,44142.75
28-Jun-16,45107.14
29-Jun-16,45732.46
30-Jun-16,45974.31
1-Jul-16,46015.54
4-Jul-16,46027.48
5-Jul-16,45330.93
6-Jul-16,44501.22
7-Jul-16,44802.53
8-Jul-16,44920.65
11-Jul-16,45683.33
12-Jul-16,46056.81
13-Jul-16,46288.18
14-Jul-16,46273.49
15-Jul-16,46454.35
18-Jul-16,46431.44
19-Jul-16,46214.28
20-Jul-16,46200.63
21-Jul-16,46272.66
22-Jul-16,46285.24
25-Jul-16,46544.67
26-Jul-16,46788.32
27-Jul-16,46874.05
28-Jul-16,46390.00
29-Jul-16,45916.48
1-Aug-16,46149.80
2-Aug-16,45559.57
4-Aug-16,45533.22
5-Aug-16,45385.74
8-Aug-16,45510.65
10-Aug-16,45132.06
11-Aug-16,45205.64
12-Aug-16,45703.18
15-Aug-16,45303.88
16-Aug-16,45392.84
17-Aug-16,45386.78
18-Aug-16,46063.63
19-Aug-16,45877.01
22-Aug-16,45994.96
23-Aug-16,46139.33
24-Aug-16,46858.57
25-Aug-16,46759.58
26-Aug-16,46806.74
29-Aug-16,46912.46
30-Aug-16,46819.15
31-Aug-16,46261.02
1-Sep-16,46168.90
2-Sep-16,46972.62
5-Sep-16,47078.69
6-Sep-16,47008.42
7-Sep-16,46777.09
8-Sep-16,46588.71
9-Sep-16,46734.92
12-Sep-16,46294.07
13-Sep-16,46274.97
14-Sep-16,45985.07
15-Sep-16,45713.44
16-Sep-16,45430.38
19-Sep-16,45496.21
20-Sep-16,44864.62
21-Sep-16,44284.63
22-Sep-16,45307.58
23-Sep-16,45440.23
26-Sep-16,44963.91
27-Sep-16,44397.13
28-Sep-16,45234.26
29-Sep-16,46095.38
30-Sep-16,45425.59
3-Oct-16,45107.14
4-Oct-16,45473.03
5-Oct-16,45308.48
6-Oct-16,45051.08
7-Oct-16,45112.11
10-Oct-16,45118.12
11-Oct-16,45395.72
12-Oct-16,45048.57
13-Oct-16,44005.78
14-Oct-16,44658.61
17-Oct-16,44253.15
18-Oct-16,44543.12
19-Oct-16,44939.76
20-Oct-16,44865.96
21-Oct-16,45069.02
24-Oct-16,45134.28
25-Oct-16,45201.60
26-Oct-16,45011.09
27-Oct-16,44591.05
28-Oct-16,44308.17
31-Oct-16,44019.39
1-Nov-16,44444.48
2-Nov-16,43835.34
3-Nov-16,43712.31
4-Nov-16,43229.65
7-Nov-16,43842.82
8-Nov-16,44199.79
9-Nov-16,44494.27
10-Nov-16,45022.99
11-Nov-16,43995.65
14-Nov-16,43466.18
15-Nov-16,43088.09
16-Nov-16,43592.38
17-Nov-16,44171.47
18-Nov-16,44216.56
21-Nov-16,44169.80
22-Nov-16,44575.06
23-Nov-16,44076.88
24-Nov-16,44082.20
25-Nov-16,44208.66
28-Nov-16,43616.91
29-Nov-16,43602.72
30-Nov-16,43691.42
1-Dec-16,43412.41
2-Dec-16,42822.16
5-Dec-16,43192.44
6-Dec-16,42422.36
7-Dec-16,42927.17
8-Dec-16,43891.07
9-Dec-16,44220.24
12-Dec-16,43892.51
13-Dec-16,44170.66
14-Dec-16,44051.70
15-Dec-16,43165.26
19-Dec-16,43332.17
20-Dec-16,43755.03
21-Dec-16,43563.99
22-Dec-16,43284.11
23-Dec-16,42860.50
28-Dec-16,43682.37
29-Dec-16,43977.34
30-Dec-16,43901.99
3-Jan-17,44261.26
4-Jan-17,43963.22
5-Jan-17,43681.89
6-Jan-17,44456.49
9-Jan-17,44306.47
10-Jan-17,45019.80
11-Jan-17,45745.62
12-Jan-17,45720.20
13-Jan-17,46067.20
16-Jan-17,46333.08
17-Jan-17,46045.01
18-Jan-17,46113.55
19-Jan-17,46102.45
20-Jan-17,45780.79
23-Jan-17,46237.18
24-Jan-17,46461.91
25-Jan-17,46365.74
26-Jan-17,46497.50
27-Jan-17,46146.76
30-Jan-17,45851.78
31-Jan-17,45928.70
1-Feb-17,46212.83
2-Feb-17,45861.98
3-Feb-17,45417.57
6-Feb-17,45353.95
7-Feb-17,45366.88
8-Feb-17,44922.93
9-Feb-17,45013.25
10-Feb-17,45756.81
13-Feb-17,45941.81
14-Feb-17,45437.28
15-Feb-17,45410.71
16-Feb-17,45485.46
17-Feb-17,45074.63
20-Feb-17,45506.20
21-Feb-17,45555.98
22-Feb-17,45073.61
23-Feb-17,45105.98
24-Feb-17,44580.51
27-Feb-17,44462.75
28-Feb-17,44131.37
1-Mar-17,44676.91
2-Mar-17,44836.90
3-Mar-17,44636.30
6-Mar-17,44425.26
7-Mar-17,44340.33
