Date,JSE,NSE
28-Feb-23,71693.89,3970.00
1-Mar-23,72603.99,3951.00
2-Mar-23,71584.49,3981.00
3-Mar-23,72318.71,4046.00
6-Mar-23,72769.42,4048.00
7-Mar-23,72675.31,3986.00
8-Mar-23,71868.39,3992.00
9-Mar-23,71844.69,3918.00
10-Mar-23,70692.59,3862.00
13-Mar-23,69731.53,3856.00
14-Mar-23,69363.58,3919.00
15-Mar-23,67306.53,3892.00
16-Mar-23,67445.99,3960.00
17-Mar-23,67001.16,3917.00
20-Mar-23,68799.28,3952.00
22-Mar-23,69756.56,3937.00
23-Mar-23,70066.09,3949.00
24-Mar-23,69180.70,3971.00
27-Mar-23,69785.10,3978.00
28-Mar-23,70444.91,3971.00
29-Mar-23,70864.87,4028.00
30-Mar-23,71089.32,4051.00
31-Mar-23,70497.70,4109.00
3-Apr-23,70958.74,4125.00
4-Apr-23,71693.22,4101.00
5-Apr-23,70925.80,4090.00
6-Apr-23,71378.91,4105.00
11-Apr-23,72252.61,4109.00
12-Apr-23,71964.65,4092.00
13-Apr-23,72704.95,4146.00
14-Apr-23,73133.74,4138.00
17-Apr-23,73035.70,4151.00
18-Apr-23,73676.51,4155.00
19-Apr-23,73243.33,4155.00
20-Apr-23,73284.15,4130.00
21-Apr-23,72344.55,4134.00
24-Apr-23,72510.21,4137.00
25-Apr-23,72322.99,4072.00
26-Apr-23,72533.14,4056.00
28-Apr-23,72582.82,4169.00
2-May-23,71883.89,4120.00
3-May-23,72572.85,4091.00
4-May-23,71700.66,4061.00
5-May-23,72510.48,4136.00
8-May-23,72963.30,4138.00
9-May-23,72233.40,4119.00
10-May-23,72352.66,4138.00
11-May-23,71633.93,4131.00
12-May-23,72961.36,4124.00
15-May-23,72918.29,4136.00
16-May-23,72652.62,4110.00
17-May-23,73189.17,4159.00
18-May-23,72513.94,4198.00
19-May-23,72985.41,4192.00
22-May-23,72763.46,4193.00
23-May-23,71478.89,4146.00
24-May-23,70331.94,4115.00
25-May-23,70971.24,4151.00
26-May-23,71404.27,4205.00
29-May-23,71444.16,
30-May-23,70921.14,4206.00
31-May-23,69997.84,4180.00
1-Jun-23,70656.08,4221.00
2-Jun-23,71993.27,4282.00
5-Jun-23,71421.55,4274.00
6-Jun-23,71631.94,4284.00
7-Jun-23,71833.07,4268.00
8-Jun-23,71696.22,4294.00
9-Jun-23,71602.07,4299.00
12-Jun-23,70968.68,4339.00
13-Jun-23,72485.80,4369.00
14-Jun-23,72628.89,4373.00
15-Jun-23,73035.28,4426.00
19-Jun-23,72530.49,
20-Jun-23,71338.62,4389.00
21-Jun-23,70240.25,4366.00
22-Jun-23,69749.48,4382.00
23-Jun-23,69130.75,4348.00
26-Jun-23,68980.52,4329.00
27-Jun-23,69357.19,4378.00
28-Jun-23,69603.16,4377.00
29-Jun-23,69607.81,4396.00
30-Jun-23,70705.47,4450.00
3-Jul-23,70932.92,4456.00
4-Jul-23,70887.84,
5-Jul-23,70587.40,4447.00
6-Jul-23,68813.08,4412.00
7-Jul-23,69509.98,4399.00
10-Jul-23,69098.37,4410.00
11-Jul-23,69532.28,4439.00
12-Jul-23,71206.63,4472.00
13-Jul-23,71995.97,4510.00
14-Jul-23,72480.19,4505.00
17-Jul-23,71989.17,4523.00
18-Jul-23,71858.37,4555.00
19-Jul-23,71859.33,4566.00
20-Jul-23,71806.48,4535.00
21-Jul-23,71578.77,4536.00
24-Jul-23,71524.42,4555.00
25-Jul-23,72212.09,4567.00
26-Jul-23,72250.89,4567.00
27-Jul-23,72871.47,4537.00
28-Jul-23,73120.28,4582.00
31-Jul-23,73634.07,4589.00
1-Aug-23,73286.24,4577.00
2-Aug-23,71164.44,4513.00
3-Aug-23,71431.29,4502.00
4-Aug-23,71603.86,4478.00
7-Aug-23,71586.14,4518.00
8-Aug-23,71341.31,4499.00
10-Aug-23,72215.94,4469.00
11-Aug-23,71434.25,4464.00
14-Aug-23,70633.37,4490.00
15-Aug-23,70045.37,4438.00
16-Aug-23,69342.57,4404.00
17-Aug-23,68878.76,4370.00
18-Aug-23,67620.79,4370.00
21-Aug-23,68284.71,4400.00
22-Aug-23,67797.63,4388.00
23-Aug-23,68404.39,4436.00
24-Aug-23,68637.10,4376.00
25-Aug-23,68162.29,4406.00
28-Aug-23,69370.36,4433.00
29-Aug-23,69093.97,4498.00
30-Aug-23,69516.14,4515.00
31-Aug-23,69278.44,4508.00
1-Sep-23,69069.25,4516.00
4-Sep-23,69662.43,
5-Sep-23,69322.26,4497.00
6-Sep-23,68754.21,4465.00
7-Sep-23,67583.93,4451.00
8-Sep-23,68020.84,4457.00
11-Sep-23,68518.46,4487.00
12-Sep-23,68540.41,4462.00
13-Sep-23,67777.55,4467.00
14-Sep-23,68806.22,4505.00
15-Sep-23,69029.17,4450.00
18-Sep-23,68299.44,4454.00
19-Sep-23,68041.26,4444.00
20-Sep-23,68995.31,4402.00
21-Sep-23,67430.92,4330.00
22-Sep-23,67680.65,4320.00
26-Sep-23,66857.83,4274.00
27-Sep-23,66371.27,4275.00
28-Sep-23,66679.05,4300.00
29-Sep-23,66500.11,4288.00
2-Oct-23,65417.44,4288.00
3-Oct-23,65050.39,4229.00
4-Oct-23,64882.30,4264.00
5-Oct-23,65546.19,4258.00
6-Oct-23,65926.41,4309.00
9-Oct-23,65967.35,4336.00
10-Oct-23,68119.04,4358.00
11-Oct-23,68080.49,4377.00
12-Oct-23,67600.06,4350.00
13-Oct-23,67153.07,4328.00
16-Oct-23,67369.78,4374.00
17-Oct-23,67120.18,4373.00
18-Oct-23,66310.90,4315.00
19-Oct-23,65319.78,4278.00
20-Oct-23,64598.64,4224.00
23-Oct-23,64340.67,4217.00
24-Oct-23,64849.33,4248.00
25-Oct-23,64556.37,4187.00
26-Oct-23,64267.78,4137.00
27-Oct-23,63785.89,4117.00
30-Oct-23,64243.68,4167.00
31-Oct-23,63873.91,4194.00
1-Nov-23,63887.58,4238.00
2-Nov-23,65437.25,4318.00
3-Nov-23,66916.23,4358.00
6-Nov-23,67353.06,4366.00
7-Nov-23,65630.37,4378.00
8-Nov-23,66557.34,4383.00
9-Nov-23,66351.80,4347.00
10-Nov-23,65434.45,4415.00
13-Nov-23,65653.66,4412.00
14-Nov-23,67317.52,4496.00
15-Nov-23,68691.16,4503.00
16-Nov-23,67759.75,4508.00
17-Nov-23,67925.67,4514.00
20-Nov-23,68245.09,4547.00
21-Nov-23,68204.11,4538.00
22-Nov-23,68689.75,4557.00
23-Nov-23,69340.50,
24-Nov-23,69662.79,4559.00
27-Nov-23,69366.89,4550.00
28-Nov-23,69574.16,4555.00
29-Nov-23,69303.49,4551.00
30-Nov-23,69647.14,4568.00
1-Dec-23,69800.58,4595.00
4-Dec-23,69908.27,4570.00
5-Dec-23,69134.61,4567.00
6-Dec-23,69287.64,4549.00
7-Dec-23,68720.96,4586.00
8-Dec-23,67667.22,4604.00
11-Dec-23,67796.69,4622.00
12-Dec-23,66496.06,4644.00
13-Dec-23,66563.75,4707.00
14-Dec-23,69154.73,4720.00
18-Dec-23,68201.23,4741.00
19-Dec-23,68708.56,4768.00
20-Dec-23,68718.28,4698.00
21-Dec-23,69195.95,4747.00
22-Dec-23,67966.89,4755.00
27-Dec-23,70273.03,4782.00
28-Dec-23,70076.25,4783.00
29-Dec-23,70494.80,4770.00
2-Jan-24,69337.93,4743.00
3-Jan-24,68096.74,4705.00
4-Jan-24,68195.81,4689.00
5-Jan-24,68156.39,4697.00
8-Jan-24,67756.98,4764.00
9-Jan-24,67347.68,4757.00
10-Jan-24,67141.68,4783.00
11-Jan-24,67381.69,4780.00
12-Jan-24,67844.51,4784.00
15-Jan-24,67253.56,
16-Jan-24,66608.24,4766.00
17-Jan-24,65353.15,4739.00
18-Jan-24,66009.28,4781.00
19-Jan-24,66346.30,4840.00
22-Jan-24,66028.54,4850.00
23-Jan-24,67019.59,4865.00
24-Jan-24,67952.43,4869.00
25-Jan-24,67586.95,4894.00
26-Jan-24,68621.01,4891.00
29-Jan-24,67910.18,4928.00
30-Jan-24,68099.80,4925.00
31-Jan-24,68034.46,4846.00
1-Feb-24,67934.27,4906.00
2-Feb-24,67838.80,4959.00
5-Feb-24,67476.47,4943.00
6-Feb-24,68059.89,4954.00
7-Feb-24,67775.46,4995.00
8-Feb-24,67199.91,4998.00
9-Feb-24,66853.53,5027.00
12-Feb-24,67202.86,5022.00
13-Feb-24,66490.08,4953.00
14-Feb-24,66420.90,5001.00
15-Feb-24,66708.03,5030.00
16-Feb-24,67152.57,5006.00
19-Feb-24,67099.90,
20-Feb-24,66513.50,4976.00
21-Feb-24,66557.70,4982.00
22-Feb-24,67636.51,5087.00
23-Feb-24,67768.63,5089.00
26-Feb-24,67218.27,5070.00
27-Feb-24,66776.71,5078.00
28-Feb-24,65816.62,5070.00
29-Feb-24,66349.81,5096.00
1-Mar-24,66337.43,5137.00
4-Mar-24,66177.64,5131.00
5-Mar-24,65777.07,5079.00
6-Mar-24,67122.71,5105.00
7-Mar-24,67143.77,5157.00
8-Mar-24,67297.57,5124.00
11-Mar-24,67124.67,5118.00
12-Mar-24,67181.43,5175.00
13-Mar-24,67954.70,5165.00
14-Mar-24,67011.26,5150.00
15-Mar-24,66745.72,5117.00
18-Mar-24,66251.81,5149.00
19-Mar-24,65607.83,5179.00
20-Mar-24,66131.94,5225.00
22-Mar-24,67023.29,5234.00
25-Mar-24,67032.22,5218.00
26-Mar-24,67409.47,5204.00
27-Mar-24,67678.68,5248.00
28-Mar-24,68346.21,5254.00
2-Apr-24,68275.31,5206.00
3-Apr-24,67979.45,5211.00
4-Apr-24,69211.04,5147.00
5-Apr-24,68694.72,5204.00
8-Apr-24,69185.86,5202.00
9-Apr-24,69282.03,5210.00
10-Apr-24,69276.72,5161.00
11-Apr-24,69079.32,5199.00
12-Apr-24,69208.94,5123.00
15-Apr-24,68348.49,5062.00
16-Apr-24,66901.55,5051.00
17-Apr-24,66899.25,5022.00
18-Apr-24,67189.65,5011.00
19-Apr-24,67313.61,4967.00
22-Apr-24,67496.66,5011.00
23-Apr-24,68050.58,5071.00
24-Apr-24,68573.48,5072.00
25-Apr-24,68437.29,5048.00
26-Apr-24,69357.67,5100.00
29-Apr-24,70391.06,5116.00
30-Apr-24,69924.83,5036.00
2-May-24,69944.03,5064.00
3-May-24,70299.70,5128.00
6-May-24,70651.84,5181.00
7-May-24,70789.82,5188.00
8-May-24,70939.42,5188.00
9-May-24,71339.62,5214.00
10-May-24,72180.82,5223.00
13-May-24,72408.19,5221.00
14-May-24,72372.32,5247.00
15-May-24,73142.16,5308.00
16-May-24,73214.00,5297.00
17-May-24,73213.76,5303.00
20-May-24,73733.80,5308.00
21-May-24,73438.76,5321.00
22-May-24,73060.63,5307.00
23-May-24,72573.50,5268.00
24-May-24,72746.06,5305.00
27-May-24,72559.40,
28-May-24,72189.63,5306.00
29-May-24,71752.00,5267.00
30-May-24,70942.43,5235.00
31-May-24,70455.35,5278.00
3-Jun-24,71424.87,5283.00
4-Jun-24,70562.21,5291.00
5-Jun-24,70582.69,5354.00
6-Jun-24,70937.85,5353.00
7-Jun-24,70531.54,5347.00
10-Jun-24,69919.66,5361.00
11-Jun-24,69786.85,5375.00
12-Jun-24,70706.56,5421.00
13-Jun-24,69999.55,5434.00
14-Jun-24,70519.55,5432.00
18-Jun-24,72863.74,5487.00
19-Jun-24,73796.46,
20-Jun-24,73266.86,5473.00
21-Jun-24,72857.56,5465.00
24-Jun-24,73512.36,5448.00
25-Jun-24,72903.06,5469.00
26-Jun-24,72563.55,5478.00
27-Jun-24,72287.12,5483.00
28-Jun-24,72979.42,5460.00
1-Jul-24,72805.61,5475.00
2-Jul-24,72556.50,5509.00
3-Jul-24,73681.78,5537.00
4-Jul-24,73991.94,
5-Jul-24,73729.27,5567.00
8-Jul-24,73717.47,5573.00
9-Jul-24,73580.41,5577.00
10-Jul-24,73478.00,5634.00
11-Jul-24,74121.69,5585.00
12-Jul-24,74702.99,5615.00
15-Jul-24,75185.83,5631.00
16-Jul-24,74057.76,5667.00
17-Jul-24,73463.90,5588.00
18-Jul-24,73351.72,5545.00
19-Jul-24,72930.75,5505.00
22-Jul-24,73476.05,5564.00
23-Jul-24,73652.16,5556.00
24-Jul-24,73596.11,5427.00
25-Jul-24,73687.25,5399.00
26-Jul-24,74042.43,5459.00
29-Jul-24,73872.66,5464.00
30-Jul-24,74092.71,5436.00
31-Jul-24,75661.56,5522.00
1-Aug-24,74712.02,5447.00
2-Aug-24,73449.42,5347.00
5-Aug-24,72595.10,5186.00
6-Aug-24,72502.26,5240.00
7-Aug-24,73357.30,5200.00
8-Aug-24,73728.30,5319.00
12-Aug-24,73645.00,5344.00
13-Aug-24,74033.09,5434.00
14-Aug-24,74395.23,5455.00
15-Aug-24,75170.13,5543.00
16-Aug-24,75706.13,5554.00
19-Aug-24,76665.23,5608.00
20-Aug-24,76637.97,5597.00
21-Aug-24,76894.08,5621.00
22-Aug-24,76411.79,5571.00
23-Aug-24,76971.36,5635.00
26-Aug-24,76716.86,5617.00
27-Aug-24,77095.92,5626.00
28-Aug-24,76526.15,5592.00
29-Aug-24,76784.41,5592.00
30-Aug-24,76290.35,5648.00
2-Sep-24,76041.39,
3-Sep-24,74806.97,5529.00
4-Sep-24,74533.58,5520.00
5-Sep-24,74721.80,5503.00
6-Sep-24,73874.19,5408.00
9-Sep-24,73924.07,5471.00
10-Sep-24,74012.68,5496.00
11-Sep-24,73223.30,5554.00
12-Sep-24,74089.56,5596.00
13-Sep-24,74367.50,5626.00
16-Sep-24,74282.90,5633.00
17-Sep-24,75175.59,5635.00
18-Sep-24,74844.95,5618.00
19-Sep-24,75810.20,5714.00
20-Sep-24,75830.21,5703.00
23-Sep-24,76753.46,5719.00
25-Sep-24,77893.77,5722.00
26-Sep-24,79226.17,5745.00
27-Sep-24,79510.60,5738.00
30-Sep-24,78506.28,5762.00
1-Oct-24,78580.40,5709.00
2-Oct-24,79130.18,5710.00
3-Oct-24,78478.86,5700.00
4-Oct-24,78282.37,5751.00
7-Oct-24,78303.35,5696.00
8-Oct-24,77473.00,5751.00
